PLAYER_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,isHOF
204054,10.0,1.0,62.0,9.0,22.0,0.367,3.0,9.0,0.214,2.0,3.0,0.6,3.0,2.0,5.0,4.0,2.0,0.0,5.0,5.0,22.0,0
204067,3.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
204079,9.0,0.0,71.0,8.0,19.0,0.421,0.0,3.0,0.0,1.0,2.0,0.5,7.0,11.0,18.0,2.0,1.0,0.0,8.0,7.0,17.0,0
600009,66.0,30.0,1652.0,236.5,511.0,0.438,3.0,15.0,0.226,61.0,84.5,0.741,33.0,93.5,126.5,268.0,58.0,5.0,112.5,150.0,547.5,0
600010,70.5,5.0,950.0,100.5,243.0,0.40700000000000003,0.0,0.0,0.0,54.0,76.5,0.7144999999999999,77.5,170.0,247.5,66.5,42.5,45.5,73.0,164.0,253.5,0
600011,67.5,,1047.0,131.0,307.5,0.4315,,,,52.5,80.0,0.595,56.5,173.0,349.0,44.0,18.0,21.5,,142.0,314.0,0
600016,67.0,,2460.0,414.0,1181.0,0.351,,,,256.0,385.0,0.714,,,1142.0,331.0,,,,276.0,1124.0,0
1626146,8.0,0.0,36.0,5.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,2.0,1.0,1.0,10.0,0
1626147,31.0,5.0,491.0,67.5,159.5,0.40700000000000003,21.5,74.5,0.2955,27.0,36.5,0.7845,21.0,63.0,88.5,28.0,14.0,7.0,19.5,45.0,190.5,0
1626148,9.0,0.0,143.0,14.0,41.0,0.36,6.0,24.0,0.286,0.0,0.0,0.0,6.0,20.0,26.0,6.0,5.0,1.0,5.0,13.0,34.0,0
1626155,38.0,1.0,619.0,98.0,208.0,0.469,10.0,49.0,0.286,20.0,36.0,0.559,44.0,71.0,115.0,37.0,24.0,7.0,19.0,34.0,230.0,0
1626161,53.0,21.0,941.0,144.0,257.0,0.556,0.0,2.0,0.0,40.0,66.0,0.606,71.0,184.0,255.0,37.0,45.0,44.0,35.0,121.0,323.0,0
1626164,67.5,65.5,2256.0,596.0,1269.0,0.4665,138.0,391.0,0.3585,327.5,377.5,0.8665,31.5,222.0,257.0,278.5,51.0,17.0,200.5,190.5,1706.0,0
1626170,63.0,6.0,1028.0,128.0,301.0,0.416,40.0,110.0,0.326,65.0,73.0,0.745,19.0,94.0,111.0,156.0,47.0,8.0,51.0,93.0,370.0,0
1626176,15.0,0.0,112.5,10.5,22.5,0.721,0.0,0.0,0.0,10.5,14.5,0.362,13.5,15.0,28.5,2.0,1.5,3.0,4.0,19.0,31.5,0
1626183,6.0,0.0,29.0,2.0,5.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,5.0,0
1626187,13.0,0.0,145.0,7.0,29.0,0.241,4.0,23.0,0.174,9.0,14.0,0.643,1.0,9.0,10.0,2.0,2.0,0.0,5.0,22.0,27.0,0
1626188,16.0,0.0,157.0,29.0,66.0,0.462,11.0,26.0,0.423,4.0,5.0,0.786,2.0,10.0,12.0,18.0,4.0,1.0,8.0,10.0,76.0,0
1626192,63.0,3.0,1252.0,150.0,325.5,0.4445,60.5,183.0,0.3415,30.0,40.0,0.8055,40.5,161.0,209.5,81.5,24.0,18.5,33.0,75.5,390.5,0
1626203,34.0,11.0,689.0,63.0,183.0,0.3665,26.5,90.0,0.32399999999999995,22.5,29.5,0.681,26.0,75.0,103.5,32.0,15.0,3.0,18.0,67.0,177.5,0
1626214,14.0,11.0,279.0,28.0,69.0,0.406,12.0,32.0,0.375,11.0,21.0,0.524,8.0,40.0,48.0,15.0,10.0,2.0,11.0,17.0,79.0,0
1626245,43.0,0.0,566.0,67.5,125.5,0.5675,0.0,2.0,0.0,37.5,54.0,0.676,67.0,105.5,160.0,31.5,10.5,9.0,25.5,51.5,172.5,0
1626251,1.0,0.0,24.0,2.0,10.0,0.2,2.0,5.0,0.4,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,0
1626262,3.0,0.0,6.0,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0
1626780,10.5,0.0,135.5,24.5,59.0,0.4885,10.5,28.5,0.4165,10.5,14.5,0.362,0.5,12.0,12.5,15.0,4.0,0.0,12.0,13.0,70.0,0
1627098,63.5,2.5,1131.0,127.0,336.5,0.378,36.0,117.0,0.3035,74.5,92.5,0.805,9.5,102.0,111.5,178.0,37.0,3.5,80.5,97.0,364.5,0
1627733,29.5,3.0,430.0,49.0,126.5,0.4415,18.5,72.0,0.3365,9.0,12.5,0.6905,19.5,68.5,88.0,25.5,7.0,15.5,26.5,58.0,126.5,0
1627735,16.0,0.0,94.0,14.0,33.0,0.313,3.0,9.0,0.222,8.0,11.0,0.727,2.0,13.0,15.0,12.0,2.0,2.0,14.0,12.0,38.0,0
1627736,41.0,14.0,746.0,122.0,301.0,0.425,80.0,204.0,0.388,33.0,38.0,0.818,17.0,82.0,99.0,48.0,30.0,7.0,36.0,50.0,342.0,0
1627737,38.5,2.0,447.0,64.5,163.0,0.40349999999999997,11.5,48.0,0.2425,29.0,41.5,0.6755,36.5,91.5,128.0,19.5,16.0,11.5,30.0,72.5,168.0,0
1627738,36.0,0.0,238.0,24.0,47.0,0.608,0.0,0.0,0.0,10.0,18.0,0.6,20.0,40.0,60.0,5.0,3.0,17.0,8.0,40.0,58.0,0
1627739,48.5,19.5,1301.0,135.0,327.5,0.427,25.0,84.5,0.27349999999999997,38.0,56.5,0.7455,21.0,152.5,176.0,180.5,73.0,19.0,78.5,162.0,333.0,0
1627740,17.0,0.0,146.0,23.0,64.0,0.363,10.0,34.0,0.333,4.0,8.0,0.75,5.0,33.0,41.0,7.0,1.0,0.0,9.0,7.0,60.0,0
1627758,15.0,0.0,152.0,4.0,20.0,0.25,1.0,13.0,0.111,5.0,6.0,0.769,1.0,10.0,11.0,15.0,6.0,1.0,5.0,18.0,14.0,0
1627759,66.0,57.0,1934.0,373.0,803.0,0.473,121.0,306.0,0.358,150.0,233.0,0.724,62.0,276.0,346.0,114.0,69.0,20.0,124.0,167.0,1017.0,0
1627760,3.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0
1627761,45.5,8.0,932.0,110.5,217.0,0.46799999999999997,14.5,36.0,0.27649999999999997,21.0,35.0,0.588,33.5,113.5,149.0,63.0,48.0,18.5,39.0,85.5,263.5,0
1627762,9.0,0.0,45.5,6.0,11.0,0.5315,0.5,2.5,0.125,3.0,6.0,0.5,5.0,8.5,13.5,1.0,1.5,1.0,2.0,2.0,15.5,0
1627763,54.0,36.0,1666.0,290.0,635.0,0.457,75.0,193.0,0.388,141.0,152.0,0.865,46.0,166.0,213.0,212.0,41.0,13.0,91.0,102.0,767.0,0
1627767,47.0,0.0,479.0,92.0,142.0,0.58,0.0,0.0,0.0,34.0,39.0,0.758,30.0,101.0,131.0,19.0,11.0,12.0,28.0,55.0,219.0,0
1627770,15.0,0.0,137.0,20.5,68.0,0.3015,4.0,18.5,0.2165,11.0,12.0,0.8155,2.5,14.0,16.0,20.0,3.0,1.0,15.5,11.0,56.0,0
1627771,9.0,0.0,32.0,1.0,10.0,0.1,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,0
1627772,12.5,1.5,116.0,14.0,35.5,0.41900000000000004,5.0,14.0,0.374,1.5,3.0,0.25,5.0,21.0,26.0,15.0,3.5,0.5,9.0,10.5,34.5,0
1627773,22.0,0.0,163.0,17.0,42.0,0.405,5.0,10.0,0.5,9.0,20.0,0.45,8.0,28.0,36.0,4.0,1.0,13.0,10.0,21.0,48.0,0
1627791,3.0,0.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1627812,36.0,0.0,530.0,79.0,188.0,0.406,24.0,79.0,0.333,36.0,42.0,0.831,6.0,43.0,49.0,69.0,18.0,4.0,28.0,38.0,218.0,0
1627822,13.0,0.0,38.0,5.0,15.0,0.333,1.0,8.0,0.125,3.0,4.0,0.75,7.0,7.0,14.0,3.0,1.0,1.0,4.0,7.0,14.0,0
1627827,71.0,35.0,1921.0,220.0,466.0,0.432,79.0,254.0,0.328,46.0,61.0,0.733,98.0,228.0,326.0,95.0,52.0,25.0,48.0,138.0,590.0,0
1627852,29.0,1.0,265.5,26.0,71.5,0.1845,14.5,48.5,0.1525,8.5,11.0,0.3865,13.0,36.0,49.0,23.5,8.5,4.0,13.0,21.5,75.0,0
1627853,34.0,0.0,377.0,33.0,79.0,0.417,17.0,49.0,0.373,9.0,13.0,0.6805,3.0,43.0,46.0,45.5,11.0,0.0,11.5,32.5,92.0,0
1627854,63.0,2.0,1286.0,209.0,497.0,0.424,89.0,228.0,0.41,47.0,61.0,0.885,10.0,83.0,93.0,45.0,24.0,2.0,37.0,77.0,555.0,0
1627856,4.0,0.0,32.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,2.0,2.0,2.0,1.0,7.0,4.0,0
1627858,32.0,2.0,480.0,38.0,99.0,0.384,4.0,17.0,0.235,21.0,40.0,0.525,32.0,75.0,107.0,56.0,17.0,9.0,24.0,44.0,101.0,0
1627868,5.0,0.0,43.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,0
1627875,23.5,0.0,136.0,11.5,27.5,0.362,2.5,8.5,0.3835,11.0,15.5,0.7595000000000001,4.0,8.5,12.5,5.0,3.5,0.0,2.5,18.5,36.5,0
1627936,39.0,6.0,855.0,89.5,214.5,0.426,32.0,87.5,0.34850000000000003,50.0,68.5,0.754,18.5,78.5,95.0,102.5,47.0,15.0,47.5,76.0,266.5,0
1627982,3.5,0.0,54.5,6.0,21.5,0.384,1.5,6.5,0.1155,3.5,5.5,0.318,1.5,4.5,6.0,7.0,4.0,1.0,6.0,4.5,17.0,0
1628238,2.0,0.0,7.0,2.0,6.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,6.0,0
1628249,4.0,0.0,36.0,5.0,10.0,0.5,0.0,1.0,0.0,5.0,7.0,0.714,5.0,5.0,10.0,5.0,1.0,0.0,1.0,3.0,15.0,0
1628365,16.0,5.5,306.5,55.0,133.0,0.442,4.0,15.0,0.2425,19.0,26.0,0.768,8.0,38.0,46.0,56.0,14.5,4.5,21.5,22.0,129.0,0
1628366,52.0,50.0,1747.0,203.0,564.0,0.406,110.0,295.0,0.375,32.0,64.0,0.566,54.0,230.0,263.0,316.0,82.0,31.0,123.0,114.0,528.0,0
1628368,58.5,58.5,2031.0,448.0,953.5,0.475,64.0,208.5,0.3145,251.0,345.0,0.725,33.0,170.5,203.5,339.0,72.0,25.0,170.5,166.5,1222.0,0
1628380,28.0,2.0,502.0,76.0,155.0,0.473,14.0,41.0,0.331,27.0,42.0,0.746,45.0,107.0,153.0,52.0,13.0,23.0,45.0,67.0,218.0,0
1628381,57.5,47.0,1724.0,346.0,624.5,0.558,57.0,152.5,0.356,133.5,177.5,0.7965,117.0,339.0,444.5,88.0,32.0,59.5,79.5,178.5,880.5,0
1628384,57.5,45.5,1457.0,216.0,461.5,0.472,81.0,215.0,0.367,69.0,90.5,0.73,56.0,161.5,217.0,74.5,59.0,23.5,66.0,130.5,575.5,0
1628385,46.0,0.0,667.0,139.0,251.0,0.503,0.0,6.0,0.0,38.0,49.0,0.637,43.0,145.0,188.0,60.0,22.0,18.0,44.0,119.0,316.0,0
1628386,59.5,42.5,1677.0,276.0,441.0,0.6134999999999999,3.0,12.5,0.1165,161.5,231.0,0.7084999999999999,174.5,379.0,554.0,89.0,30.0,81.5,80.0,96.5,723.5,0
1628387,7.0,0.0,18.0,2.0,6.0,0.222,0.0,0.0,0.0,2.5,3.0,0.4165,3.0,3.0,6.0,0.5,0.5,2.0,1.5,0.5,6.5,0
1628389,66.5,42.0,1869.0,343.0,607.5,0.557,1.5,8.5,0.127,211.0,283.0,0.744,139.5,429.0,568.5,187.0,73.0,54.5,134.5,158.0,898.5,0
1628390,58.5,25.0,1010.0,74.0,194.5,0.38449999999999995,44.5,144.0,0.3125,12.0,15.0,0.7375,21.0,39.5,60.5,35.0,25.5,13.0,21.0,119.0,204.5,0
1628393,7.5,0.0,64.0,3.0,13.5,0.2225,0.0,2.5,0.0,0.0,0.0,0.0,1.0,11.0,12.0,10.0,3.0,0.0,6.0,8.0,6.0,0
1628395,6.0,0.0,82.0,7.0,22.0,0.429,0.0,2.0,0.0,2.0,2.0,0.586,7.0,17.0,24.0,7.0,3.0,5.0,4.0,7.0,15.0,0
1628396,21.0,1.5,342.0,61.5,98.5,0.6205,0.0,1.5,0.0,13.0,20.0,0.673,42.5,77.0,119.5,18.5,7.5,15.0,16.5,30.5,136.0,0
1628407,48.0,12.0,736.0,103.5,250.5,0.3885,28.5,77.0,0.2845,34.5,49.5,0.7695000000000001,11.5,102.5,112.0,49.5,19.5,3.5,30.0,62.0,270.0,0
1628408,18.0,0.0,340.0,36.0,99.0,0.414,15.0,48.0,0.313,10.0,13.0,0.636,10.0,45.0,55.0,29.0,11.0,6.0,13.0,33.0,97.0,0
1628413,5.5,0.0,40.0,3.0,9.5,0.429,0.0,3.5,0.0,2.0,3.0,0.4905,3.0,5.5,8.5,0.0,2.5,2.0,2.0,8.0,8.0,0
1628415,49.5,49.0,1441.0,283.5,649.0,0.413,70.0,206.5,0.35,107.0,136.0,0.7775000000000001,39.0,108.0,149.0,111.5,49.5,12.5,84.5,169.0,744.0,0
1628416,27.0,5.0,447.0,75.0,175.0,0.405,34.0,93.0,0.362,22.0,35.0,0.623,17.0,52.0,70.0,39.0,7.0,1.0,17.0,33.0,206.0,0
1628417,27.0,4.0,439.0,47.0,106.0,0.443,10.0,39.0,0.256,10.0,13.0,0.769,26.0,72.0,98.0,13.0,7.0,8.0,11.0,20.0,114.0,0
1628418,21.0,9.5,355.0,68.0,119.5,0.5985,10.5,31.5,0.3095,25.5,32.0,0.7144999999999999,22.0,62.5,84.5,19.0,5.0,14.5,15.0,37.0,172.0,0
1628422,46.0,2.0,836.0,119.0,290.0,0.415,46.0,159.0,0.324,22.0,33.0,0.667,9.0,81.0,91.0,57.0,16.0,4.0,21.0,42.0,308.0,0
1628425,52.0,4.0,776.0,95.0,256.0,0.4,44.0,136.0,0.352,25.0,31.0,0.806,29.0,152.0,183.0,51.0,29.0,8.0,41.0,80.0,266.0,0
1628427,14.5,0.5,176.0,26.5,50.5,0.479,8.0,21.5,0.36250000000000004,7.5,10.0,0.813,6.5,21.5,27.0,13.5,4.0,2.5,8.5,18.0,71.0,0
1628429,13.0,0.0,38.0,2.0,14.0,0.143,1.0,8.0,0.125,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,6.0,0
1628443,18.0,1.0,117.0,19.0,44.0,0.432,5.0,16.0,0.313,7.0,11.0,0.778,4.0,7.0,11.0,21.0,5.0,2.0,9.0,15.0,50.0,0
1628444,13.0,1.0,115.0,15.0,26.0,0.577,3.0,7.0,0.429,6.0,13.0,0.462,6.0,13.0,19.0,8.0,3.0,1.0,8.0,7.0,39.0,0
1628449,44.0,0.0,622.0,107.0,229.5,0.46,27.0,86.5,0.3095,69.5,91.5,0.7805,74.5,120.0,194.5,18.0,18.5,42.5,21.0,80.5,310.5,0
1628463,25.0,0.5,279.5,35.0,81.0,0.3705,16.5,47.0,0.28,9.5,11.5,0.905,24.0,43.5,67.5,14.0,4.5,2.0,7.0,32.0,96.0,0
1628469,38.0,1.5,571.5,109.5,269.5,0.395,25.5,71.5,0.34199999999999997,40.0,57.5,0.7135,5.5,64.0,69.5,31.0,9.5,5.0,23.0,30.0,284.5,0
1628470,44.5,10.5,716.0,100.0,204.0,0.455,35.0,101.0,0.331,19.5,28.5,0.728,50.5,118.0,171.5,40.0,22.5,19.5,25.0,73.0,251.5,0
1628492,7.0,0.0,64.0,6.0,18.0,0.333,6.0,15.0,0.4,2.0,2.0,1.0,1.0,6.0,7.0,3.0,2.0,0.0,2.0,8.0,20.0,0
1628495,10.0,0.0,125.0,13.0,47.0,0.277,4.0,23.0,0.174,4.0,8.0,0.5,3.0,15.0,18.0,10.0,6.0,2.0,2.0,13.0,34.0,0
1628499,12.0,0.0,63.5,4.0,14.0,0.3335,1.5,3.0,0.375,2.5,4.5,0.6335,2.0,6.5,8.5,1.5,3.5,3.5,3.5,11.5,12.0,0
1628500,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0
1628503,15.0,1.0,279.0,31.0,79.0,0.392,8.0,29.0,0.276,7.0,12.0,0.583,4.0,34.0,38.0,18.0,2.0,3.0,8.0,11.0,77.0,0
1628505,4.0,0.0,16.0,4.0,8.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0,0
1628506,14.0,0.0,66.0,2.0,13.0,0.154,0.0,3.0,0.0,3.0,5.0,0.6,1.0,3.0,4.0,5.0,2.0,1.0,1.0,6.0,7.0,0
1628515,39.0,0.0,559.0,55.0,138.0,0.399,11.0,34.0,0.324,15.0,26.0,0.577,5.0,69.0,74.0,87.0,11.0,2.0,31.0,66.0,136.0,0
1628578,5.0,0.0,29.0,5.0,8.0,0.625,0.0,0.0,0.0,3.0,3.0,1.0,2.0,6.0,8.0,1.0,0.0,5.0,4.0,4.0,13.0,0
1628605,2.0,0.0,19.5,3.5,10.5,0.347,1.0,4.0,0.3335,2.0,2.0,1.0,0.0,1.0,1.0,2.5,0.5,0.0,0.5,1.0,10.0,0
1628656,4.0,0.0,63.0,11.0,27.0,0.407,0.0,8.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,7.0,1.0,1.0,2.0,3.0,26.0,0
1628959,10.0,1.0,120.0,13.0,39.0,0.333,3.0,12.0,0.25,8.0,12.0,0.667,11.0,15.0,26.0,13.0,1.0,0.0,8.0,7.0,37.0,0
1628960,38.0,17.0,718.0,117.0,251.0,0.448,57.0,141.0,0.404,45.0,60.0,0.867,16.0,77.0,85.0,52.0,16.0,6.0,33.0,53.0,330.0,0
1628961,5.0,0.0,20.0,3.0,3.0,0.3,0.0,0.0,0.0,2.0,4.0,0.5,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,7.0,0
1628962,15.0,0.0,57.0,7.0,9.0,0.755,0.0,0.0,0.0,6.0,10.0,0.545,4.0,12.0,16.0,0.0,1.0,4.0,3.0,9.0,16.0,0
1628963,30.0,10.0,656.0,114.0,246.0,0.504,15.0,62.0,0.242,35.0,54.0,0.691,67.0,148.0,215.0,19.0,13.0,12.0,21.0,50.0,278.0,0
1628964,47.0,5.0,766.0,132.0,286.0,0.479,37.0,107.0,0.346,37.0,63.0,0.682,76.0,189.0,265.0,39.0,14.0,64.0,42.0,102.0,332.0,0
1628966,30.0,0.0,503.0,64.0,142.0,0.448,13.0,52.0,0.321,25.0,30.0,0.72,21.0,67.0,83.0,17.0,17.0,14.0,14.0,29.0,162.0,0
1628968,6.0,0.5,23.0,2.0,7.0,0.275,0.0,1.5,0.0,0.5,0.5,0.5,0.5,4.5,5.0,0.0,0.0,0.5,0.5,2.0,4.5,0
1628969,73.0,56.0,2348.0,247.0,563.0,0.517,105.0,312.0,0.369,103.0,122.0,0.84,66.0,226.0,292.0,152.0,96.0,38.0,68.0,150.0,684.0,0
1628970,73.0,44.5,1964.0,316.0,687.5,0.47750000000000004,107.5,295.0,0.3305,102.0,122.0,0.8055000000000001,84.5,295.0,379.5,130.5,49.5,50.5,100.5,137.5,841.5,0
1628971,65.0,43.0,1451.0,198.0,423.0,0.464,30.0,93.0,0.344,86.0,117.0,0.75,61.0,213.0,274.0,104.0,58.0,29.0,54.0,162.0,517.0,0
1628972,34.0,7.0,523.0,62.0,144.0,0.431,22.0,69.0,0.333,15.0,21.0,0.769,20.0,85.0,105.0,29.0,15.0,5.0,21.0,49.0,161.0,0
1628973,68.0,23.0,1591.0,264.0,565.0,0.485,63.0,181.0,0.358,102.0,120.0,0.813,25.0,144.0,169.0,230.0,35.0,4.0,80.0,109.0,678.0,0
1628975,46.0,2.0,576.0,69.0,185.0,0.416,42.0,127.0,0.388,11.0,13.0,0.833,14.0,58.0,67.0,69.0,26.0,11.0,29.0,56.0,182.0,0
1628976,43.0,43.0,1110.0,180.0,343.0,0.512,8.0,32.0,0.294,89.0,112.0,0.737,87.0,220.0,307.0,69.0,26.0,36.0,65.0,146.0,455.0,0
1628977,46.0,4.0,761.0,132.0,296.0,0.477,16.0,41.0,0.281,45.0,68.0,0.629,38.0,123.0,165.0,36.0,31.0,12.0,49.0,83.0,318.0,0
1628978,27.0,1.0,665.0,79.0,218.0,0.385,53.0,144.0,0.339,47.0,56.0,0.818,22.0,88.0,110.0,89.0,37.0,6.0,44.0,43.0,258.0,0
1628979,3.0,0.0,6.0,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0
1628980,28.0,1.0,309.0,31.5,93.0,0.337,8.5,26.5,0.30000000000000004,12.5,15.0,0.431,7.5,25.5,33.0,27.0,8.0,7.5,18.0,34.5,84.0,0
1628981,25.0,0.0,123.5,23.5,42.5,0.5865,0.5,1.5,0.0675,13.0,20.5,0.646,13.5,33.0,47.5,8.5,2.0,6.5,11.5,20.5,60.0,0
1628982,10.0,0.0,120.0,13.0,34.0,0.333,1.0,16.0,0.048,2.0,4.0,0.5,3.0,8.0,10.0,1.0,1.0,0.0,3.0,8.0,32.0,0
1628983,56.0,56.0,1942.0,341.0,716.0,0.476,71.0,170.0,0.347,185.0,229.0,0.808,37.0,175.0,232.0,232.0,71.0,45.0,134.0,117.0,889.0,0
1628984,55.0,44.0,1659.0,252.0,669.0,0.377,179.0,477.0,0.373,118.0,140.0,0.82,22.0,126.0,148.0,295.0,48.0,6.0,84.0,77.0,816.0,0
1628985,11.0,0.0,81.0,6.0,30.0,0.2,4.0,17.0,0.235,4.0,8.0,0.5,2.0,5.0,7.0,13.0,4.0,1.0,5.0,6.0,20.0,0
1629028,58.0,58.0,1713.0,430.0,687.0,0.608,3.0,13.0,0.231,106.0,142.0,0.746,149.0,444.0,593.0,84.0,40.0,58.0,91.0,142.0,997.0,0
1629029,65.0,65.0,2262.0,581.0,1255.0,0.463,171.0,541.0,0.337,346.0,485.0,0.73,56.0,477.0,563.0,538.0,64.0,25.0,260.0,145.0,1759.0,0
1629035,31.0,0.0,276.0,42.0,111.0,0.328,18.0,63.0,0.286,11.0,13.0,0.846,3.0,23.0,26.0,14.0,7.0,1.0,7.0,25.0,121.0,0
1629045,8.0,2.0,98.0,13.0,39.0,0.333,5.0,21.0,0.238,8.0,9.0,0.889,8.0,22.0,30.0,3.0,5.0,1.0,3.0,3.0,39.0,0
1629048,47.5,2.5,516.0,76.5,172.0,0.49350000000000005,14.0,60.5,0.2265,34.5,47.0,0.704,42.5,85.5,128.0,30.0,9.5,39.5,22.5,79.5,201.5,0
1629052,20.0,8.0,381.5,49.5,108.0,0.40549999999999997,23.0,58.5,0.3415,35.5,46.5,0.7595000000000001,20.5,58.0,78.5,12.5,15.0,11.5,8.5,25.0,157.5,0
1629053,2.0,0.0,16.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0
1629055,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1629056,32.0,4.0,558.5,110.5,256.5,0.4335,51.5,147.0,0.3695,32.5,40.5,0.841,11.0,80.0,91.0,43.0,26.0,9.0,33.5,59.5,305.0,0
1629060,45.0,30.5,1194.0,220.5,463.0,0.4795,35.0,105.0,0.3305,81.0,103.0,0.747,37.0,175.5,227.0,65.0,30.0,8.0,43.0,79.0,562.0,0
1629061,19.0,3.0,194.0,11.0,36.0,0.306,6.0,23.0,0.261,4.0,4.0,1.0,3.0,16.0,19.0,5.0,1.0,4.0,6.0,13.0,32.0,0
1629065,45.0,12.0,1015.0,134.0,321.0,0.417,33.0,107.0,0.308,34.0,41.0,0.829,24.0,97.0,121.0,131.0,44.0,10.0,70.0,102.0,335.0,0
1629067,31.0,4.0,276.0,17.5,57.0,0.3005,7.0,27.5,0.2635,7.0,11.5,0.625,13.5,32.0,45.5,19.0,10.0,6.5,14.0,36.5,48.5,0
1629076,13.0,0.0,54.0,8.0,12.0,0.667,0.0,0.0,0.0,7.0,8.0,0.656,6.0,8.0,14.0,2.0,3.0,0.0,3.0,5.0,23.0,0
1629091,1.0,0.0,32.0,6.0,13.0,0.462,1.0,5.0,0.2,3.0,3.0,1.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,4.0,16.0,0
1629093,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1629094,11.0,0.0,67.0,16.0,33.0,0.485,10.0,20.0,0.5,4.0,5.0,0.8,8.0,5.0,13.0,1.0,0.0,1.0,3.0,9.0,46.0,0
1629109,35.0,2.0,378.0,33.0,88.0,0.331,28.0,70.0,0.297,7.0,7.0,0.8,24.0,67.0,90.0,17.0,6.0,7.0,8.0,25.0,101.0,0
1629116,2.0,0.0,15.0,1.0,5.0,0.2,0.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0
1629117,19.0,1.0,235.0,21.0,48.0,0.438,5.0,12.0,0.3,11.0,17.0,0.605,20.0,31.0,52.0,8.0,5.0,7.0,13.0,32.0,63.0,0
1629121,20.5,0.5,223.0,19.5,59.0,0.235,12.5,38.0,0.169,3.5,4.5,0.389,5.5,26.0,31.5,33.5,7.0,2.5,14.0,23.0,55.0,0
1629126,35.5,0.0,298.5,38.0,103.5,0.373,9.0,40.0,0.2425,8.0,13.0,0.619,5.5,37.0,42.5,13.0,6.5,9.0,14.0,32.5,93.0,0
1629147,2.5,0.0,20.5,0.5,5.0,0.1665,0.0,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.5,2.0,0
1629151,29.5,0.5,317.0,39.5,92.5,0.4125,29.0,72.0,0.40049999999999997,11.0,13.5,0.8320000000000001,6.5,46.5,53.0,16.5,5.5,4.0,11.0,25.0,119.0,0
1629152,7.0,0.0,22.0,3.0,10.0,0.3,0.0,4.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,6.0,2.0,0.0,2.0,4.0,7.0,0
1629164,35.0,3.0,466.0,70.0,172.0,0.3885,22.5,71.0,0.322,26.0,34.0,0.7344999999999999,9.5,57.0,68.0,71.0,14.5,0.5,32.5,40.0,188.5,0
1629185,20.0,1.0,255.0,27.5,84.5,0.32399999999999995,15.0,47.5,0.366,3.5,4.0,0.716,6.0,24.0,30.0,60.0,10.5,2.0,19.5,22.0,77.5,0
